Board_Edges3_ID,Person_Id,Business_Id,Board,NAICS,NAICS3
687,06G7KW-E,12613T10,CNB Corporation,551111,551
688,094N65-E,12613T10,CNB Corporation,551111,551
686,0058ZS-E,12613T10,CNB Corporation,551111,551
689,06G7KZ-E,12613T10,CNB Corporation,551111,551
691,061504-E,12613T10,CNB Corporation,551111,551
692,005BHZ-E,12613T10,CNB Corporation,551111,551
684,0059QN-E,12613T10,CNB Corporation,551111,551
685,0C1WPX-E,12613T10,CNB Corporation,551111,551
683,005279-E,12613T10,CNB Corporation,551111,551
681,061502-E,12613T10,CNB Corporation,551111,551
700,0DD7WH-E,20404610,Community Shores Bank Corporation,551111,551
701,006X1Q-E,20404610,Community Shores Bank Corporation,551111,551
702,006X1W-E,20404610,Community Shores Bank Corporation,551111,551
703,006X23-E,20404610,Community Shores Bank Corporation,551111,551
704,0BK651-E,20404610,Community Shores Bank Corporation,551111,551
1571,0CSY68-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111,551
1573,0CSY5C-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111,551
1572,0BK6X7-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111,551
1570,0CSY5T-E,008LJ9-E,"Crestmark Bancorp, Inc.",551111,551
706,0DD7Q5-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
709,0DD7SN-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
710,0DNSDG-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
708,0DD7RK-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
705,075DY1-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
707,0DD7R4-E,28027J10,"Edgewater Bancorp, Inc.",551111,551
654,07N2QW-E,31464510,"Fentura Financial, Inc.",551111,551
657,00DF5W-E,31464510,"Fentura Financial, Inc.",551111,551
661,0B60WM-E,31464510,"Fentura Financial, Inc.",551111,551
658,05JP3P-E,31464510,"Fentura Financial, Inc.",551111,551
655,0BVTGN-E,31464510,"Fentura Financial, Inc.",551111,551
662,065QJZ-E,31464510,"Fentura Financial, Inc.",551111,551
659,0DWZZV-E,31464510,"Fentura Financial, Inc.",551111,551
656,05JP3L-E,31464510,"Fentura Financial, Inc.",551111,551
660,00443D-E,31464510,"Fentura Financial, Inc.",551111,551
578,004CV6-E,33793070,"Flagstar Bancorp, Inc.",551111,551
581,061TFX-E,33793070,"Flagstar Bancorp, Inc.",551111,551
579,076N9J-E,33793070,"Flagstar Bancorp, Inc.",551111,551
574,00C1SN-E,33793070,"Flagstar Bancorp, Inc.",551111,551
577,05KHQ7-E,33793070,"Flagstar Bancorp, Inc.",551111,551
576,003WMZ-E,33793070,"Flagstar Bancorp, Inc.",551111,551
575,00CDQK-E,33793070,"Flagstar Bancorp, Inc.",551111,551
580,064S0W-E,33793070,"Flagstar Bancorp, Inc.",551111,551
672,0048HS-E,30252820,"FNBH Bancorp, Inc.",551111,551
671,05JNCY-E,30252820,"FNBH Bancorp, Inc.",551111,551
670,0DQJTT-E,30252820,"FNBH Bancorp, Inc.",551111,551
668,0BGHL1-E,30252820,"FNBH Bancorp, Inc.",551111,551
673,05JND7-E,30252820,"FNBH Bancorp, Inc.",551111,551
669,00BT6T-E,30252820,"FNBH Bancorp, Inc.",551111,551
713,0044HP-E,38644110,"Grand River Commerce, Inc.",551111,551
711,07752H-E,38644110,"Grand River Commerce, Inc.",551111,551
712,07DT6Z-E,38644110,"Grand River Commerce, Inc.",551111,551
714,00D7YN-E,38644110,"Grand River Commerce, Inc.",551111,551
718,07DT7M-E,38644110,"Grand River Commerce, Inc.",551111,551
717,07DT7G-E,38644110,"Grand River Commerce, Inc.",551111,551
716,0C8D79-E,38644110,"Grand River Commerce, Inc.",551111,551
715,07DT7D-E,38644110,"Grand River Commerce, Inc.",551111,551
694,079QNJ-E,40413110,HCB Financial Corp.,551111,551
698,06CTN8-E,40413110,HCB Financial Corp.,551111,551
699,079QNT-E,40413110,HCB Financial Corp.,551111,551
696,079QNP-E,40413110,HCB Financial Corp.,551111,551
693,0CXP9K-E,40413110,HCB Financial Corp.,551111,551
695,06P7K4-E,40413110,HCB Financial Corp.,551111,551
697,079QNR-E,40413110,HCB Financial Corp.,551111,551
595,001RF8-E,45383860,Independent Bank Corporation,551111,551
601,05GL1K-E,45383860,Independent Bank Corporation,551111,551
602,05GL1L-E,45383860,Independent Bank Corporation,551111,551
599,00494W-E,45383860,Independent Bank Corporation,551111,551
596,05GL1N-E,45383860,Independent Bank Corporation,551111,551
598,005W85-E,45383860,Independent Bank Corporation,551111,551
594,0CTG9C-E,45383860,Independent Bank Corporation,551111,551
597,05GL1Q-E,45383860,Independent Bank Corporation,551111,551
600,004WX2-E,45383860,Independent Bank Corporation,551111,551
608,05M658-E,46421410,Isabella Bank Corporation,551111,551
610,05M65D-E,46421410,Isabella Bank Corporation,551111,551
611,00CCF4-E,46421410,Isabella Bank Corporation,551111,551
612,094XXP-E,46421410,Isabella Bank Corporation,551111,551
613,00CCDS-E,46421410,Isabella Bank Corporation,551111,551
614,0064D6-E,46421410,Isabella Bank Corporation,551111,551
615,06PZXX-E,46421410,Isabella Bank Corporation,551111,551
616,0CN1P5-E,46421410,Isabella Bank Corporation,551111,551
609,0852WV-E,46421410,Isabella Bank Corporation,551111,551
2883,0CVML4-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2881,0789H2-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2880,0789JC-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2879,0789FB-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2892,0789GP-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2895,081HH5-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2882,0789H7-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2896,0789K2-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2884,0789HH-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2894,0CVMB0-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2886,0789JN-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2887,0789JQ-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2893,0789J8-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2888,0CVMJR-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2889,0789JW-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2890,0789FM-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2891,0056WT-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
2885,0789JG-E,06LYHB-E,"Lotus Bancorp, Inc",551111,551
625,067BGN-E,55422510,Macatawa Bank Corporation,551111,551
624,081QQX-E,55422510,Macatawa Bank Corporation,551111,551
623,05KQL8-E,55422510,Macatawa Bank Corporation,551111,551
622,07KQH0-E,55422510,Macatawa Bank Corporation,551111,551
618,0B2C6V-E,55422510,Macatawa Bank Corporation,551111,551
626,08BFRT-E,55422510,Macatawa Bank Corporation,551111,551
621,0B53HQ-E,55422510,Macatawa Bank Corporation,551111,551
620,007LXV-E,55422510,Macatawa Bank Corporation,551111,551
619,0B2C7V-E,55422510,Macatawa Bank Corporation,551111,551
617,07GGZ0-E,55422510,Macatawa Bank Corporation,551111,551
636,06NH32-E,55457110,Mackinac Financial Corporation,551111,551
635,05J7WW-E,55457110,Mackinac Financial Corporation,551111,551
637,004717-E,55457110,Mackinac Financial Corporation,551111,551
638,009WRL-E,55457110,Mackinac Financial Corporation,551111,551
639,006Q61-E,55457110,Mackinac Financial Corporation,551111,551
640,006Q63-E,55457110,Mackinac Financial Corporation,551111,551
641,06HWLD-E,55457110,Mackinac Financial Corporation,551111,551
642,05KLTM-E,55457110,Mackinac Financial Corporation,551111,551
634,05H278-E,55457110,Mackinac Financial Corporation,551111,551
632,06BX2F-E,57887710,MBT Financial Corp.,551111,551
633,004QKD-E,57887710,MBT Financial Corp.,551111,551
631,00BPYB-E,57887710,MBT Financial Corp.,551111,551
627,006MJC-E,57887710,MBT Financial Corp.,551111,551
628,05LVRB-E,57887710,MBT Financial Corp.,551111,551
629,006VL9-E,57887710,MBT Financial Corp.,551111,551
630,004YT4-E,57887710,MBT Financial Corp.,551111,551
606,05H31M-E,58737610,Mercantile Bank Corporation,551111,551
605,05GSM1-E,58737610,Mercantile Bank Corporation,551111,551
604,007T5H-E,58737610,Mercantile Bank Corporation,551111,551
603,05HSKM-E,58737610,Mercantile Bank Corporation,551111,551
607,05H31N-E,58737610,Mercantile Bank Corporation,551111,551
680,005SX0-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
677,002NWP-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
675,05X9B8-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
676,005KRV-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
679,07514M-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
674,05X9B9-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
678,07514H-E,60904520,"Monarch Community Bancorp, Inc.",551111,551
665,05J4MZ-E,86408710,"Sturgis Bancorp, Inc.",551111,551
664,05YPKW-E,86408710,"Sturgis Bancorp, Inc.",551111,551
663,09Y1TF-E,86408710,"Sturgis Bancorp, Inc.",551111,551
667,09Y1XG-E,86408710,"Sturgis Bancorp, Inc.",551111,551
666,09Y1WZ-E,86408710,"Sturgis Bancorp, Inc.",551111,551
940,067BGN-E,06VG7H-E,West Michigan Community Bank,551111,551
2137,07MTVF-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2138,07MTTW-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2140,07MTV9-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2136,07MTV3-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2141,0046CD-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2142,07MTV6-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2143,07MTTT-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2144,06529P-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2145,07MTVR-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2146,06WSZG-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2139,07MTVK-E,0093Q3-E,"Actavision Ventures, Inc.",551112,551
2504,0663L9-E,06625N-E,Affinia Group Intermediate H,551112,551
2507,05DYW1-E,06625N-E,Affinia Group Intermediate H,551112,551
2503,05FJBM-E,06625N-E,Affinia Group Intermediate H,551112,551
2505,06FP0L-E,06625N-E,Affinia Group Intermediate H,551112,551
2506,06FP0S-E,06625N-E,Affinia Group Intermediate H,551112,551
2860,07BBDD-E,0C91WZ-E,ARCH Global Precision LLC,551112,551
2654,05JKQQ-E,0721Z6-E,Trelleborg Corp.,551112,551
2655,0BDC37-E,0721Z6-E,Trelleborg Corp.,551112,551
2656,05QFQ5-E,0721Z6-E,Trelleborg Corp.,551112,551
726,006PFH-E,20594410,Con-way Inc.,561110,561
728,005JGJ-E,20594410,Con-way Inc.,561110,561
719,06K2R7-E,20594410,Con-way Inc.,561110,561
727,005J91-E,20594410,Con-way Inc.,561110,561
725,05DZXK-E,20594410,Con-way Inc.,561110,561
722,0B2828-E,20594410,Con-way Inc.,561110,561
723,004WM4-E,20594410,Con-way Inc.,561110,561
724,05F0K2-E,20594410,Con-way Inc.,561110,561
721,05DXRN-E,20594410,Con-way Inc.,561110,561
720,05DZX9-E,20594410,Con-way Inc.,561110,561
1291,09NKL3-E,07RBKN-E,"Building Technology Associates, Inc.",561210,561
1361,0D4FGC-E,0B14WP-E,Abacus Service Corp.,561311,561
735,067096-E,48815220,"Kelly Services, Inc. Class A",561311,561
738,05DY4K-E,48815220,"Kelly Services, Inc. Class A",561311,561
730,05HRQC-E,48815220,"Kelly Services, Inc. Class A",561311,561
732,005H3N-E,48815220,"Kelly Services, Inc. Class A",561311,561
731,05JNDB-E,48815220,"Kelly Services, Inc. Class A",561311,561
737,0951QP-E,48815220,"Kelly Services, Inc. Class A",561311,561
736,05M8G2-E,48815220,"Kelly Services, Inc. Class A",561311,561
729,09NNN7-E,48815220,"Kelly Services, Inc. Class A",561311,561
733,009W86-E,48815220,"Kelly Services, Inc. Class A",561311,561
734,05KZ3N-E,48815220,"Kelly Services, Inc. Class A",561311,561
3203,06H7Z5-E,05KR9D-E,"The Bartech Group, Inc.",561311,561
3202,05FVY3-E,05KR9D-E,"The Bartech Group, Inc.",561311,561
1772,07KX2X-E,05NLG2-E,"Holding Group, Inc.",561312,561
1670,004ZDB-E,0DBCRP-E,Syncreon Holdings Ltd.,561312,561
2252,095H0K-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2251,004ZDB-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2250,064FQL-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2249,0BPRKK-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2244,05FM4P-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2245,06NTN4-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2247,06HFNJ-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2248,05KPSX-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
2246,05GD9G-E,07LJCR-E,"Syncreon.US, Inc.",561312,561
1532,0C7W2Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1523,0C7W1P-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1522,0C7W1M-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1525,0C7W20-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1526,076M6X-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1554,0C9C5Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1535,076M6J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1531,0C7W2J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1528,0C7W2B-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1530,0C7W2M-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1521,0C7W1J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1527,0C7W25-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1520,0C7W1D-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1537,0C9C39-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1529,0C7W2G-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1533,0C7W0Q-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1534,0C7W30-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1544,0C9C5B-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1538,0C9C3C-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1543,0C9C58-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1542,0C9C54-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1541,0C9C52-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1547,0649WS-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1545,0C9C5G-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1548,0C9C5H-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1536,09T01T-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1549,0C9C5J-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1550,076M54-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1540,076M78-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1551,0C9C5K-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1552,0C9C5N-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1539,0C9C51-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1553,076M65-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1524,0C7W1W-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
1546,06VLJY-E,075Z45-E,"Leader Dogs For The Blind, Inc.",561320,561
2762,006DXM-E,AACC-US,Asset Acceptance Capital Corp.,561440,561
2763,005DKX-E,AACC-US,Asset Acceptance Capital Corp.,561440,561
2861,07BR4B-E,09L0PQ-E,3D Biomatrix LLC,561499,561
3043,06R1LP-E,00CDGT-E,"Accio Energy, Inc.",561499,561
3047,078K6F-E,00CDGT-E,"Accio Energy, Inc.",561499,561
3046,006KLQ-E,00CDGT-E,"Accio Energy, Inc.",561499,561
3044,05DYH9-E,00CDGT-E,"Accio Energy, Inc.",561499,561
3045,0B0J7Y-E,00CDGT-E,"Accio Energy, Inc.",561499,561
2686,063HRC-E,06RW1B-E,Ann Arbor IT Zone,561499,561
2685,0694Z7-E,06RW1B-E,Ann Arbor IT Zone,561499,561
2684,06Q3WQ-E,06RW1B-E,Ann Arbor IT Zone,561499,561
970,06G1TD-E,083K8X-E,Detroit Hispanic Development Corp.,561499,561
2858,06VB1V-E,0C0W3X-E,"Estrakon, Inc.",561499,561
1707,05KKSJ-E,07CTLY-E,"MarketLab, Inc.",561499,561
3190,0BZ2P9-E,00DHQZ-E,Own Point of Sale Corp.,561499,561
3189,0C6H71-E,00DHQZ-E,Own Point of Sale Corp.,561499,561
3188,0C6G87-E,00DHQZ-E,Own Point of Sale Corp.,561499,561
2817,05FQCQ-E,064KH2-E,RGIS LLC,561499,561
2816,073QXN-E,064KH2-E,RGIS LLC,561499,561
1147,07PM89-E,07LRJV-E,River Star LLC,561499,561
1148,06CTHC-E,07LRJV-E,River Star LLC,561499,561
1299,09RNRV-E,07TG70-E,"Systems Technology International, Inc.",561499,561
1556,080G5N-E,05KR0B-E,The Automotive Industry Action Group,561499,561
1555,0CGZMK-E,05KR0B-E,The Automotive Industry Action Group,561499,561
1557,0CGZMG-E,05KR0B-E,The Automotive Industry Action Group,561499,561
1063,06FSB3-E,06TL2D-E,"Translume, Inc.",561499,561
1061,06W201-E,06TL2D-E,"Translume, Inc.",561499,561
1062,0CXFT0-E,06TL2D-E,"Translume, Inc.",561499,561
969,06G0GG-E,06G0FY-E,VHS Group LLC,561499,561
2957,0CB2T7-E,00DL2G-E,Auto-Lab LLC,561613,561
2956,004XR0-E,00DL2G-E,Auto-Lab LLC,561613,561
2958,0CB3YS-E,00DL2G-E,Auto-Lab LLC,561613,561
2959,0CB3YW-E,00DL2G-E,Auto-Lab LLC,561613,561
2960,0CB2SD-E,00DL2G-E,Auto-Lab LLC,561613,561
2961,0CB2RW-E,00DL2G-E,Auto-Lab LLC,561613,561
791,0052C2-E,06HZTS-E,"Alliance Security Network, Inc.",561621,561
1327,0BQ6B6-E,07WVPP-E,"Central Alarm Signal, Inc.",561621,561
3205,05F42H-E,00CRGY-E,"Duo Security, Inc.",561621,561
3204,05TCQT-E,00CRGY-E,"Duo Security, Inc.",561621,561
2844,001Y2R-E,069XPS-E,"Ensure Technologies, Inc.",561621,561
1331,0BTSFW-E,0773HS-E,"iSekurity, Inc.",561621,561
1391,09MTYX-E,0712TX-E,"Safety Technology International, Inc.",561621,561
1392,09MTZ5-E,0712TX-E,"Safety Technology International, Inc.",561621,561
1334,0BZ2ML-E,080SVR-E,"24/7/365, Inc.",561720,561
1692,05FV08-E,07ZC3C-E,The Paslin Co.,561790,561
2813,07CBPT-E,0CNVJ8-E,MSR Industrial Services LLC,561990,561
2812,06SZ5S-E,0CNVJ8-E,MSR Industrial Services LLC,561990,561
1086,0782XR-E,07W2J2-E,The Convention & Vistors Bureau,561990,561
1083,076Q1H-E,075SGW-E,Huron Valley Steel Corporation,562111,562
885,061T72-E,07RLWL-E,"MPS Group, Inc. (Michigan)",562211,562
886,06LN2W-E,07RLWL-E,"MPS Group, Inc. (Michigan)",562211,562
1310,0B31QP-E,07S55W-E,Kelley Dewatering & Construction Co.,562910,562
3102,077B01-E,00C9SJ-E,Algal Scientific Corp.,562998,562
3103,0DRR3J-E,00C9SJ-E,Algal Scientific Corp.,562998,562
3104,0DRR3G-E,00C9SJ-E,Algal Scientific Corp.,562998,562
3105,0DRR3L-E,00C9SJ-E,Algal Scientific Corp.,562998,562
1563,07NC96-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
1562,0CL2WW-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
1561,0CXY9V-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
1560,0CL2WK-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
1559,0CL2WD-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
1558,0CL2VY-E,07N96N-E,Greater Detroit Resource Recovery Authority,562998,562
739,0CYCFL-E,46639B10,"JPX Global, Inc.",562998,562
1509,0C33QH-E,06J0JF-E,Academy of the Sacred Heart,611110,611
1510,0C33RF-E,06J0JF-E,Academy of the Sacred Heart,611110,611
1689,05FG0Q-E,06S4C3-E,Fusion Education Group,611110,611
1150,07K42V-E,067917-E,Interlochen Center for the Arts,611110,611
1149,081CK6-E,067917-E,Interlochen Center for the Arts,611110,611
787,0044L7-E,07QHZK-E,"Kipp, Inc.",611110,611
788,0CV0RV-E,07QHZK-E,"Kipp, Inc.",611110,611
3197,06JKHV-E,09QLVR-E,Rainbow Early Education Holding LLC,611110,611
3196,002V2H-E,09QLVR-E,Rainbow Early Education Holding LLC,611110,611
967,06CQ5F-E,07QPL8-E,University of Detroit Jesuit High School & Academy,611110,611
1340,0C1NYM-E,0CWGW8-E,Delta College Foundation,611210,611
860,05HSKP-E,06SCJ9-E,"Davenport Educational System, Inc.",611310,611
3140,061K69-E,06J1S9-E,Ross Education LLC,611410,611
3141,002WJD-E,06J1S9-E,Ross Education LLC,611410,611
3142,061K6V-E,06J1S9-E,Ross Education LLC,611410,611
1115,088LTL-E,088GRH-E,Bizdom,611430,611
1114,05KPQ2-E,088GRH-E,Bizdom,611430,611
1113,07KQQJ-E,088GRH-E,Bizdom,611430,611
953,069J1G-E,064R98-E,"Human Synergistics, Inc.",611430,611
1369,0DMN2K-E,07VTP1-E,American Board of Emergency Medicine,611699,611
1283,08GYYV-E,0CXMXL-E,World Affairs Council of Western Michigan,611699,611
1475,0BQ3PY-E,07Y9NB-E,Education & Training Connection,611710,611
1476,0BQ3QG-E,07Y9NB-E,Education & Training Connection,611710,611
1477,0BQ3Q7-E,07Y9NB-E,Education & Training Connection,611710,611
1478,0BQ3PN-E,07Y9NB-E,Education & Training Connection,611710,611
2768,006VMM-E,067JLF-E,American Laser Centers LLC,621111,621
2769,06V774-E,067JLF-E,American Laser Centers LLC,621111,621
1279,08BQNH-E,07R3SD-E,Baldwin Family Health Care,621111,621
1275,0BQ5ZF-E,07R3SD-E,Baldwin Family Health Care,621111,621
1273,08BQNW-E,07R3SD-E,Baldwin Family Health Care,621111,621
1271,08BQPQ-E,07R3SD-E,Baldwin Family Health Care,621111,621
1276,08BQNK-E,07R3SD-E,Baldwin Family Health Care,621111,621
1272,08BQPV-E,07R3SD-E,Baldwin Family Health Care,621111,621
1274,08BQP5-E,07R3SD-E,Baldwin Family Health Care,621111,621
1277,08BQPZ-E,07R3SD-E,Baldwin Family Health Care,621111,621
1278,08BQPK-E,07R3SD-E,Baldwin Family Health Care,621111,621
2764,006TC8-E,06W2TN-E,Lenawee Health Alliance,621111,621
2765,0051G8-E,06W2TN-E,Lenawee Health Alliance,621111,621
1732,067NZ3-E,06CRCH-E,Michigan Hospitalists PC,621111,621
1090,07B3Y0-E,07TNB0-E,"West Michigan Cancer Center, Inc.",621111,621
1091,067P1L-E,07TNB0-E,"West Michigan Cancer Center, Inc.",621111,621
2541,0628Y3-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399,621
2540,077CQV-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399,621
2539,05YWK0-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399,621
2538,07F1GF-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399,621
2542,0DZ3VG-E,0CLYZ4-E,"Truven Health Analytics, Inc.",621399,621
2434,061T72-E,05KWK2-E,Detroit Medical Center,621491,621
2431,074SBT-E,05KWK2-E,Detroit Medical Center,621491,621
2433,05FHVJ-E,05KWK2-E,Detroit Medical Center,621491,621
2430,05HRQC-E,05KWK2-E,Detroit Medical Center,621491,621
2435,0051ZP-E,05KWK2-E,Detroit Medical Center,621491,621
2432,0D7RP9-E,05KWK2-E,Detroit Medical Center,621491,621
1802,0CZ154-E,0CZ13Q-E,"Michigan Rehabilitation Specialists, Inc.",621498,621
3173,0BSZNT-E,00BCBQ-E,"Armune BioScience, Inc.",621511,621
3175,0898RD-E,00BCBQ-E,"Armune BioScience, Inc.",621511,621
3174,0BMHBZ-E,00BCBQ-E,"Armune BioScience, Inc.",621511,621
2872,0C1B6P-E,0CJDVP-E,"Oxus America, Inc.",621511,621
3035,07KX24-E,00CLRY-E,"Delphinus Medical Technologies, Inc.",621512,621
3037,0688JC-E,00CLRY-E,"Delphinus Medical Technologies, Inc.",621512,621
3034,063CH0-E,00CLRY-E,"Delphinus Medical Technologies, Inc.",621512,621
3033,05DW11-E,00CLRY-E,"Delphinus Medical Technologies, Inc.",621512,621
3036,05FC13-E,00CLRY-E,"Delphinus Medical Technologies, Inc.",621512,621
3145,075XS9-E,0082PG-E,"Gema Diagnostics, Inc.",621512,621
3143,062FXL-E,0082PG-E,"Gema Diagnostics, Inc.",621512,621
3144,094TK0-E,0082PG-E,"Gema Diagnostics, Inc.",621512,621
3125,0C2TL2-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512,621
3122,0C2TKZ-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512,621
3123,0C2TKP-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512,621
3124,0C2TL5-E,0C2MTF-E,"Magnetic Resonance Innovations, Inc.",621512,621
2876,0D73MY-E,0BZ0BH-E,"OcuSciences, Inc.",621512,621
3171,006KLQ-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512,621
3170,09L9NC-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512,621
3172,06K0M9-E,00C4FS-E,"Ultrasound Medical Devices, Inc.",621512,621
3079,0BQ4VP-E,00B4D3-E,"American BioCare, Inc.",621610,621
3081,00847K-E,00B4D3-E,"American BioCare, Inc.",621610,621
3080,09NZL7-E,00B4D3-E,"American BioCare, Inc.",621610,621
3078,001K77-E,00B4D3-E,"American BioCare, Inc.",621610,621
2857,06KM8F-E,0704ZR-E,"Great Lakes Home Health Services, Inc.",621610,621
1089,067P1L-E,084N4W-E,"West Michigan Air Care, Inc.",621910,621
1088,07B3SH-E,084N4W-E,"West Michigan Air Care, Inc.",621910,621
2797,05H7W3-E,07CBXB-E,BNN Holdings Corp.,621999,621
2796,05YRTQ-E,07CBXB-E,BNN Holdings Corp.,621999,621
2814,06WBYG-E,06WB9Y-E,"Business Health Services, Inc.",621999,621
2815,06WBYN-E,06WB9Y-E,"Business Health Services, Inc.",621999,621
1980,09J0LK-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
1979,07GH9N-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
1978,0DM85S-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
1982,0689BG-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
1971,06899C-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
1972,0CPYMB-E,064L8Y-E,Crittenton Hospital Medical Center (Michigan),621999,621
